filename,date,name,title,organization,role
NT50686.txt,1970-10-29,Mr. Mcintosh,Assistant Director,,
NT50686.txt,1970-10-29,Mr. Leavitt,Deputy Director,,
NT50686.txt,1970-10-29,Mr. Dahl,Assistant Director,,
NT50686.txt,1970-10-29,Mr. Egertson,Assistant Director,,
NT50686.txt,1970-10-29,Mr. Lyon,Assistant Director,,
NT50686.txt,1970-10-29,Mr. Halley,Assistant Controller,,
NT50686.txt,1970-10-29,Mr. Metzger and Miss Wolcott of the Office of the,,,
NT50687.txt,1970-11-02,Mr. Burns,Chairman,,Chairman
NT50687.txt,1970-11-02,Mr. Mitchell,,,
NT50687.txt,1970-11-02,Mr. Daane,,,
NT50687.txt,1970-11-02,Mr. Maisel,,,
NT50687.txt,1970-11-02,Mr. Brimmer,,,
NT50687.txt,1970-11-02,Mr. Holland,Secretary,,Secretary
NT50687.txt,1970-11-02,Mr. Kenyon,Deputy Secretary,,
NT50687.txt,1970-11-02,Mr. Broida,Assistant Secretary,,
NT50687.txt,1970-11-02,Mr. Partee,Adviser to the Board and Director,,
NT50687.txt,1970-11-02,Mr. Solomon,Adviser to the Board and Director,,
NT50687.txt,1970-11-02,Mr. Hackley,Assistant to the Board,,
NT50687.txt,1970-11-02,Mr. Molony,Assistant to the Board,,
NT50687.txt,1970-11-02,Mr. Cardon,Assistant to the Board,,
NT50687.txt,1970-11-02,Mr. Coyne,Special Assistant to the Board,,
NT50687.txt,1970-11-02,Mr. O'Brien,Special Assistant to the Board,,
NT50687.txt,1970-11-02,Mr. Solomon,Director,,
NT50687.txt,1970-11-02,Mr. Morgan,Miss Ormsby,,
NT50687.txt,1970-11-02,Miss Ryon of the,,,
NT50687.txt,1970-11-02,Mr. Cardon then reported on legislative developments and,,,
NT50687.txt,1970-11-02,Messrs. Hexter,Assistant to the Board; O'Connell,,
NT50688.txt,1970-11-03,Mr. Burns,Chairman,,Chairman
NT50688.txt,1970-11-03,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50688.txt,1970-11-03,Mr. Mitchell,,,
NT50688.txt,1970-11-03,Mr. Daane,,,
NT50688.txt,1970-11-03,Mr. Maisel,,,
NT50688.txt,1970-11-03,Mr. Brimmer,,,
NT50688.txt,1970-11-03,Mr. Sherrill,,,
NT50688.txt,1970-11-03,Mr. Holland,Secretary,,Secretary
NT50688.txt,1970-11-03,Mr. Kenyon,Deputy Secretary,,
NT50689.txt,1970-11-05,Mr. Burns,Chairman,,Chairman
NT50689.txt,1970-11-05,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50689.txt,1970-11-05,Mr. Mitchell,,,
NT50689.txt,1970-11-05,Mr. Daane,,,
NT50689.txt,1970-11-05,Mr. Ma i s e1,,,
NT50689.txt,1970-11-05,Mr. Brimmer,,,
NT50689.txt,1970-11-05,Mr. Sherrill,,,
NT50689.txt,1970-11-05,Mr. Holland,Secretary,,Secretary
NT50689.txt,1970-11-05,Mr. Kenyon,Deputy Secretary,,
NT50689.txt,1970-11-05,Mr. Leonard,Assistant Secretary,,
NT50689.txt,1970-11-05,Mr. Solomon,Adviser to the Boar...,,
NT50689.txt,1970-11-05,Mr. Hackley,Assistant to the Board,,
NT50689.txt,1970-11-05,Mr. Hexter,Assistant to the Board,,
NT50689.txt,1970-11-05,Mr. Molony,Assistant to the Board,,
NT50689.txt,1970-11-05,Mr. Cardon,Assistant to the Board,,
NT50689.txt,1970-11-05,Mr. Coyne,Special Assistant to the Board,,
NT50689.txt,1970-11-05,Mr. O'Brien,Special Assistant to the Board,,
NT50689.txt,1970-11-05,Mr. Solomon,Director,,
NT50689.txt,1970-11-05,Mr. Sanders,Assistant General Counsel,,
NT50689.txt,1970-11-05,Mr. Noble,Assistant General Counsel,,
NT50689.txt,1970-11-05,Mr. Axilrod,Associate Director,,
NT50689.txt,1970-11-05,Mr. Reynolds,Associate Director,,
NT50689.txt,1970-11-05,Mr. Norwood,Adviser,,
NT50689.txt,1970-11-05,Mr. Gemmill,Associate Adviser,,
NT50689.txt,1970-11-05,Mr. Leavitt,Deputy Director,,
NT50689.txt,1970-11-05,Mr. Dahl,Assistant Director,,
NT50689.txt,1970-11-05,Mr. Egertson,Assistant Director,,
NT50689.txt,1970-11-05,Mr. Lyon,Assistant Director,,
NT50689.txt,1970-11-05,Miss Wolcott,Technical Assistant,,
NT50690.txt,1970-11-06,Mr. Burns,Chairman,,Chairman
NT50690.txt,1970-11-06,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50690.txt,1970-11-06,Mr. Mitchell,,,
NT50690.txt,1970-11-06,Mr. Maisel,,,
NT50690.txt,1970-11-06,Mr. Brimmer,,,
NT50690.txt,1970-11-06,Mr. Sherrill,,,
NT50690.txt,1970-11-06,Mr. Holland,Secretary,,Secretary
NT50690.txt,1970-11-06,Mr. Kenyon,Deputy Secretary,,
NT50690.txt,1970-11-06,Mrs. Semia,Technical Assistant,,
NT50690.txt,1970-11-06,Messrs. Wheeler,Meyer,,
NT50690.txt,1970-11-06,Mr. Prochnow,Secretary of the Council,,
NT50690.txt,1970-11-06,Mr. Korsvik,Assistant Secretary of the,,
NT50690.txt,1970-11-06,Mr. Morgan,member of the Council from the Eighth District,,
NT50690.txt,1970-11-06,Mr. Meyer summarize the paper on that subject,,,
NT50690.txt,1970-11-06,Mr. Meyer stated that the proposal was related to an,,,
NT50690.txt,1970-11-06,Mr. Meyer said,the first of which was the difficulty of tailoring the maturity of,,
NT50691.txt,1970-11-09,Mr. Burns,Chairman,,Chairman
NT50691.txt,1970-11-09,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50691.txt,1970-11-09,Mr. Mitchell,,,
NT50691.txt,1970-11-09,Mr. Maisel,,,
NT50691.txt,1970-11-09,Mr. Brimmer,,,
NT50691.txt,1970-11-09,Mr. Sherrill,,,
NT50691.txt,1970-11-09,Mr. Holland,Secretary,,Secretary
NT50691.txt,1970-11-09,Mr. Kenyon,Deputy Secretary,,
NT50691.txt,1970-11-09,Mr. Broida,Assistant Secretary,,
NT50691.txt,1970-11-09,Mr. Bernard,Assistant Secretary,,
NT50691.txt,1970-11-09,Mr. Leonard,Assistant Secretary,,
NT50691.txt,1970-11-09,Mr. Partee,Adviser to the Boar...,,
NT50691.txt,1970-11-09,Mr. Solomon,Adviser to the Boar...,,
NT50691.txt,1970-11-09,Mr. Molony,Assistant to the Board,,
NT50691.txt,1970-11-09,Mr. Cardon,Assistant to the Board,,
NT50691.txt,1970-11-09,Mr. Coyne,Special Assistant to the Board,,
NT50691.txt,1970-11-09,Mr. O'Brien,Special Assistant to the,,
NT50691.txt,1970-11-09,Mr. Solomon,Director,,
NT50691.txt,1970-11-09,Miss Ormsby and Miss Ryon of the Office,,,
NT50691.txt,1970-11-09,Mr. Cardon then reviewed developments with respect to the pending,,,
NT50691.txt,1970-11-09,Mr. Sanders,Deputy General Counsel,,
NT50691.txt,1970-11-09,Mr. Noble,Assistant General Counsel,,
NT50691.txt,1970-11-09,Mrs. Heller,Adviser,,
NT50691.txt,1970-11-09,Mr. Leavitt,Deputy Director,,
NT50691.txt,1970-11-09,Mr. Egertson,Assistant Directors,,
NT50691.txt,1970-11-09,Mr. Lyon,Assistant Directors,,
NT50692.txt,1970-11-10,Mr. Burns,Chairman,,Chairman
NT50692.txt,1970-11-10,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50692.txt,1970-11-10,Mr. Mitchell,,,
NT50692.txt,1970-11-10,Mr. Daane,,,
NT50692.txt,1970-11-10,Mr. Maisel,,,
NT50692.txt,1970-11-10,Mr. Brimmer,,,
NT50692.txt,1970-11-10,Mr. Sherrill,,,
NT50692.txt,1970-11-10,Mr. Holland,Secretary,,Secretary
NT50692.txt,1970-11-10,Mr. Kenyon,Deputy Secretary,,
NT50692.txt,1970-11-10,Mr. Bernard,Assistant Secretary,,
NT50692.txt,1970-11-10,Mr. Leonard,Assistant Secretary,,
NT50692.txt,1970-11-10,Mr. Partee,Adviser to the Boar...,,
NT50692.txt,1970-11-10,Mr. Solomon,Adviser to the Boar...,,
NT50692.txt,1970-11-10,Mr. Molony,Assistant to the Board,,
NT50692.txt,1970-11-10,Mr. Cardon,Assistant to the Board,,
NT50692.txt,1970-11-10,Mr. Axilrod,Associate Director,,
NT50692.txt,1970-11-10,Mr. Holland,who noted that the directors of three,,
NT50692.txt,1970-11-10,Mr. Holland went on to say that he had been in contact with,,,
NT50693.txt,1970-11-12,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50693.txt,1970-11-12,Mr. Mitchell,,,
NT50693.txt,1970-11-12,Mr. Daane,,,
NT50693.txt,1970-11-12,Mr. Maisel,,,
NT50693.txt,1970-11-12,Mr. Holland,Secretary,,Secretary
NT50693.txt,1970-11-12,Mr. Kenyon,Deputy Secretary,,
NT50693.txt,1970-11-12,Mr. Leonard,Assistant Secretary,,
NT50693.txt,1970-11-12,Mr. Hackley,Assistant to the Board,,
NT50693.txt,1970-11-12,Mr. Molony,Assistant to the Board,,
NT50693.txt,1970-11-12,Mr. Cardon,Assistant to the Board,,
NT50693.txt,1970-11-12,Mr. Coyne,Special Assistant to the Board,,
NT50693.txt,1970-11-12,Mr. O'Brien,Special Assistant to the Board,,
NT50693.txt,1970-11-12,Mr. Solomon,Director,,
NT50693.txt,1970-11-12,Mr. Sanders,Assistant General Counsel,,
NT50693.txt,1970-11-12,Mr. Noble,Assistant General Counsel,,
NT50693.txt,1970-11-12,Mr. Gemmill,Associate Adviser,,
NT50693.txt,1970-11-12,Mr. Leavitt,Deputy Director,,
NT50693.txt,1970-11-12,Mr. Dahl,Assistant Director,,
NT50693.txt,1970-11-12,Mr. Egertson,Assistant Director,,
NT50693.txt,1970-11-12,Miss Wolcott,Technical Assistant,,
NT50694.txt,1970-11-16,Mr. Burns,Chairman,,Chairman
NT50694.txt,1970-11-16,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50694.txt,1970-11-16,Mr. Mitchell,,,
NT50694.txt,1970-11-16,Mr. Daane,,,
NT50694.txt,1970-11-16,Mr. Maisel,,,
NT50694.txt,1970-11-16,Mr. Sherrill,,,
NT50694.txt,1970-11-16,Mr. Holland,Secretary,,Secretary
NT50694.txt,1970-11-16,Mr. Kenyon,Deputy Secretary,,
NT50694.txt,1970-11-16,Mr. Broida,Assistant Secretary,,
NT50694.txt,1970-11-16,Mr. Bernard,Assistant Secretary,,
NT50694.txt,1970-11-16,Mr. Leonard,Assistant Secretary,,
NT50694.txt,1970-11-16,Mr. Partee,Adviser to the Boar...,,
NT50694.txt,1970-11-16,Mr. Solomon,Adviser to the Boar...,,
NT50694.txt,1970-11-16,Mr. Molony,Assistant to the Board,,
NT50694.txt,1970-11-16,Mr. Cardon,Assistant to the Board,,
NT50694.txt,1970-11-16,Mr. Coyne,Special Assistant to the Board,,
NT50694.txt,1970-11-16,Mr. O'Brien,Special Assistant to the Board,,
NT50694.txt,1970-11-16,Miss Ormsby and Miss Ryon of the Office of,,,
NT50695.txt,1970-11-17,Mr. Burns,Chairman,,Chairman
NT50695.txt,1970-11-17,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50695.txt,1970-11-17,Mr. Mitchell,,,
NT50695.txt,1970-11-17,Mr. Daane,,,
NT50695.txt,1970-11-17,Mr. Maisel,,,
NT50695.txt,1970-11-17,Mr. Brimmer,,,
NT50695.txt,1970-11-17,Mr. Sherrill,,,
NT50695.txt,1970-11-17,Mr. Holland,Secretary,,Secretary
NT50695.txt,1970-11-17,Mr. Kenyon,Deputy Secretary,,
NT50695.txt,1970-11-17,Messrs. Morris,Hayes,,
NT50695.txt,1970-11-17,Mr. Fossum,First Vice President,,
NT50696.txt,1970-11-19,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50696.txt,1970-11-19,Mr. Mitchell,,,
NT50696.txt,1970-11-19,Mr. Maisel,,,
NT50696.txt,1970-11-19,Mr. Sherrill,,,
NT50696.txt,1970-11-19,Mr. Kenyon,Deputy Secretary,,
NT50696.txt,1970-11-19,Mr. Leonard,Assistant Secretary,,
NT50696.txt,1970-11-19,Mr. Hackley,Assistant to the Board,,
NT50696.txt,1970-11-19,Mr. Molony,Assistant to the Board,,
NT50696.txt,1970-11-19,Mr. Coyne,Special Assistant to the Board,,
NT50696.txt,1970-11-19,Mr. O'Brien,Special Assistant to the Board,,
NT50696.txt,1970-11-19,Mr. O'Connell,General Counsel,,
NT50696.txt,1970-11-19,Mr. Kelleher,Director,,
NT50696.txt,1970-11-19,Mr. Kakalec,Controller,,
NT50696.txt,1970-11-19,Mr. Noble,Assistant General Counsel,,
NT50696.txt,1970-11-19,Mr. Sigel,Adviser,,
NT50696.txt,1970-11-19,Mr. Leavitt,Deputy Director,,
NT50696.txt,1970-11-19,Mr. Egertson,Assistant Director,,
NT50696.txt,1970-11-19,Mr. McClintock,Assistant Director,,
NT50696.txt,1970-11-19,Mr. Anderson,Assistant Director,,
NT50696.txt,1970-11-19,Mr. Smith,Assistant Director,,
NT50696.txt,1970-11-19,Miss Wolcott,Technical Assistant,,
NT50697.txt,1970-11-23,Mr. Burns,Chairman,,Chairman
NT50697.txt,1970-11-23,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50697.txt,1970-11-23,Mr. Mitchell,,,
NT50697.txt,1970-11-23,Mr. Daane,,,
NT50697.txt,1970-11-23,Mr. Maisel,,,
NT50697.txt,1970-11-23,Mr. Brimmer,,,
NT50697.txt,1970-11-23,Mr. Sherrill,,,
NT50697.txt,1970-11-23,Mr. Holland,Secretary,,Secretary
NT50697.txt,1970-11-23,Mr. Kenyon,Deputy Secretary,,
NT50697.txt,1970-11-23,Mr. Bernard,Assistant Secretary,,
NT50697.txt,1970-11-23,Mr. Leonard,Assistant Secretary,,
NT50697.txt,1970-11-23,Mr. Partee,Adviser to the Boar...,,
NT50697.txt,1970-11-23,Mr. Hackley,Assistant to the Board,,
NT50697.txt,1970-11-23,Mr. Molony,Assistant to the Board,,
NT50697.txt,1970-11-23,Mr. Cardon,Assistant to the Board,,
NT50697.txt,1970-11-23,Mr. Coyne,Special Assistant to the Board,,
NT50697.txt,1970-11-23,Mr. O'Brien,Special Assistant to the Board,,
NT50697.txt,1970-11-23,Mr. Hersey,Adviser,,
NT50697.txt,1970-11-23,Mr. Metzger and Miss Ryon of the Office of,,,
NT50697.txt,1970-11-23,Mr. Cardon then commented on the status of pertinent legislative,,,
NT50698.txt,1970-11-24,Mr. Burns,Chairman,,Chairman
NT50698.txt,1970-11-24,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50698.txt,1970-11-24,Mr. Mitchell,,,
NT50698.txt,1970-11-24,Mr. Daane,,,
NT50698.txt,1970-11-24,Mr. Brimmer,,,
NT50698.txt,1970-11-24,Mr. Sherrill,,,
NT50698.txt,1970-11-24,Mr. Holland,- Secretary,,
NT50698.txt,1970-11-24,Mr. Kenyon,Deputy Secretary,,
NT50698.txt,1970-11-24,Mr. Solomon,Adviser to the Board and Director,,
NT50698.txt,1970-11-24,Mr. Hackley,Assistant to the Board,,
NT50698.txt,1970-11-24,Mr. Hexter,Assistant to the Board,,
NT50698.txt,1970-11-24,Mr. Molony,Assistant to the Board,,
NT50698.txt,1970-11-24,Mr. Coyne,Special Assistant to the Board,,
NT50698.txt,1970-11-24,Mr. O'Connell,General Counsel,,
NT50698.txt,1970-11-24,Mr. Solomon,Director,,
NT50698.txt,1970-11-24,Mr. Sanders,Assistant General Counsel,,
NT50698.txt,1970-11-24,Mr. Noble,Assistant General Counsel,,
NT50698.txt,1970-11-24,Mr. Axilrod,Associate Director,,
NT50698.txt,1970-11-24,Mr. Reynolds,Associate Director,,
NT50698.txt,1970-11-24,Mr. Norwood,Adviser,,
NT50698.txt,1970-11-24,Mr. Gemmill,Associate Adviser,,
NT50698.txt,1970-11-24,Mr. Pizer,Associate Adviser,,
NT50698.txt,1970-11-24,Mr. Leavitt,Deputy Director,,
NT50698.txt,1970-11-24,Mr. Dahl,Assistant Director,,
NT50698.txt,1970-11-24,Mr. Egertson,Assistant Director,,
NT50698.txt,1970-11-24,Mr. Lyon,Assistant Director,,
NT50698.txt,1970-11-24,Mr. Smith,Assistant Director,,
NT50698.txt,1970-11-24,Mrs. Semia,Technical Assistant,,
NT50699.txt,1970-11-25,Mr. Burns,Chairman 1/,,Chairman
NT50699.txt,1970-11-25,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50699.txt,1970-11-25,Mr. Mitchell,,,
NT50699.txt,1970-11-25,Mr. Daane 2/,,,
NT50699.txt,1970-11-25,Mr. Maisel,,,
NT50699.txt,1970-11-25,Mr. Brimmer,,,
NT50699.txt,1970-11-25,Mr. Sherrill,,,
NT50699.txt,1970-11-25,Mr. Holland,Secretary,,Secretary
NT50699.txt,1970-11-25,Mr. Kenyon,Deputy Secretary,,
NT50699.txt,1970-11-25,Mr. Bernard,Assistant Secretary,,
NT50699.txt,1970-11-25,Mr. Partee,Adviser to the Board and Director,,
NT50699.txt,1970-11-25,Mr. Solomon,Adviser to the Board and Director,,
NT50699.txt,1970-11-25,Mr. Hackley,Assistant to the Board,,
NT50699.txt,1970-11-25,Mr. Hexter,Assistant to the Board,,
NT50699.txt,1970-11-25,Mr. Molony,Assistant to the Board,,
NT50699.txt,1970-11-25,Mr. Coyne,Special Assistant to the Board,,
NT50699.txt,1970-11-25,Mr. O'Brien,Special Assistant to the Board,,
NT50699.txt,1970-11-25,Mr. 0'Connell,General Counsel,,
NT50699.txt,1970-11-25,Mr. Solomon,Director,,
NT50699.txt,1970-11-25,Mr. Sanders,Assistant General Counsel,,
NT50699.txt,1970-11-25,Mr. Noble,Assistant General Counsel,,
NT50699.txt,1970-11-25,Mr. Axilrod,Associate Director,,
NT50699.txt,1970-11-25,Mr. Keir,Associate Adviser,,
NT50699.txt,1970-11-25,Mr. Gemmill,Associate Adviser,,
NT50699.txt,1970-11-25,Mr. Leavitt,Deputy Director,,
NT50699.txt,1970-11-25,Mr. Dahl,Assistant Director,,
NT50699.txt,1970-11-25,Mr. Egertson,Assistant Director,,
NT50700.txt,1970-11-27,Mr. Burns,Chairman,,Chairman
NT50700.txt,1970-11-27,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50700.txt,1970-11-27,Mr. Mitchell,,,
NT50700.txt,1970-11-27,Mr. Daane,,,
NT50700.txt,1970-11-27,Mr. Ma isel,,,
NT50700.txt,1970-11-27,Mr. Brimmer,,,
NT50700.txt,1970-11-27,Mr. Sherrill,,,
NT50700.txt,1970-11-27,Mr. Holland,Secretary,,Secretary
NT50700.txt,1970-11-27,Mr. Kenyon,Deputy Secretary,,
NT50700.txt,1970-11-27,Mr. Partee,Adviser to the Boar...,,
NT50700.txt,1970-11-27,Mr. Solomon,Adviser to the Boar...,,
NT50700.txt,1970-11-27,Mr. Hackley,Assistant to the Board,,
NT50700.txt,1970-11-27,Mr. Hexter,Assistant to the Board,,
NT50700.txt,1970-11-27,Mr. Molony,Assistant to the Board,,
NT50700.txt,1970-11-27,Mr. Cardon,Assistant to the Board,,
NT50700.txt,1970-11-27,Mr. O'Brien,Special Assistant to the,,
NT50700.txt,1970-11-27,Mr. O'Connell,General Counsel,,
NT50700.txt,1970-11-27,Mr. Solomon,Director,,
NT50700.txt,1970-11-27,Mr. Kakalec,Controller,,
NT50700.txt,1970-11-27,Mr. Sanders,Assistant General Counsel,,
NT50700.txt,1970-11-27,Mr. Noble,Assistant General Counsel,,
NT50700.txt,1970-11-27,Mr. Axilrod,Associate Director,,
NT50700.txt,1970-11-27,Mr. Reynolds,Associate Director,,
NT50700.txt,1970-11-27,Mr. Gemmill,Associate Adviser,,
NT50700.txt,1970-11-27,Mr. Leavitt,Deputy Director,,
NT50700.txt,1970-11-27,Mr. Lyon,Assistant Director,,
NT50701.txt,1970-11-30,Mr. Burns,Chairman,,Chairman
NT50701.txt,1970-11-30,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50701.txt,1970-11-30,Mr. Daane,,,
NT50701.txt,1970-11-30,Mr. Maisel,,,
NT50701.txt,1970-11-30,Mr. Brimmer,,,
NT50701.txt,1970-11-30,Mr. Sherrill,,,
NT50701.txt,1970-11-30,Mr. Holland,Secretary,,Secretary
NT50701.txt,1970-11-30,Mr. Kenyon,Deputy Secretary,,
NT50701.txt,1970-11-30,Mr. Broida,Assistant Secretary,,
NT50701.txt,1970-11-30,Mr. Bernard,Assistant Secretary,,
NT50701.txt,1970-11-30,Mr. Leonard,Assistant Secretary,,
NT50701.txt,1970-11-30,Mr. Partee,Adviser to the Boar...,,
NT50701.txt,1970-11-30,Mr. Solomon,Adviser to the Boar...,,
NT50701.txt,1970-11-30,Mr. Molony,Assistant to the Board,,
NT50701.txt,1970-11-30,Mr. Cardon,Assistant to the Board,,
NT50701.txt,1970-11-30,Mr. Coyne,Special Assistant to the Board,,
NT50701.txt,1970-11-30,Mr. O'Brien,Special Assistant to the Board,,
NT50701.txt,1970-11-30,Mr. Solomon,Director,,
NT50701.txt,1970-11-30,Miss Ormsby and Miss Ryon of the Office of the,,,
NT50702.txt,1970-12-02,Mr. Burns,Chairman,,Chairman
NT50702.txt,1970-12-02,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50702.txt,1970-12-02,Mr. Mitchell,,,
NT50702.txt,1970-12-02,Mr. Daane,,,
NT50702.txt,1970-12-02,Mr. Maisel,,,
NT50702.txt,1970-12-02,Mr. Brimmer,,,
NT50702.txt,1970-12-02,Mr. Sherrill,,,
NT50702.txt,1970-12-02,Mr. Holland,Secretary,,Secretary
NT50702.txt,1970-12-02,Mr. Kenyon,Deputy Secretary,,
NT50702.txt,1970-12-02,Mr. Grimwood,Defense Planning Coordinator,,
NT50702.txt,1970-12-02,Mr. Leonard,Assistant Secretary,,
NT50702.txt,1970-12-02,Mr. Coyne,Special Assistant to the Board,,
NT50702.txt,1970-12-02,Mr. O'Brien,Special Assistant to the Board,,
NT50702.txt,1970-12-02,Mr. O'Connell,General Counsel,,
NT50702.txt,1970-12-02,Mr. Solomon,Director,,
NT50702.txt,1970-12-02,Mr. Leavitt,Deputy Director,,
NT50702.txt,1970-12-02,Mr. Egertson,Assistant Director,,
NT50703.txt,1970-12-07,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50703.txt,1970-12-07,Mr. Mitchell,,,
NT50703.txt,1970-12-07,Mr. Daane,,,
NT50703.txt,1970-12-07,Mr. Maisel,,,
NT50703.txt,1970-12-07,Mr. Brimmer,,,
NT50703.txt,1970-12-07,Mr. Holland,Secretary,,Secretary
NT50703.txt,1970-12-07,Mr. Kenyon,Deputy Secretary,,
NT50703.txt,1970-12-07,Mr. Broida,Assistant Secretary,,
NT50703.txt,1970-12-07,Mr. Leonard,Assistant Secretary,,
NT50703.txt,1970-12-07,Mr. Partee,Adviser to the Board and Director,,
NT50703.txt,1970-12-07,Mr. Molony,Assistant to the Board,,
NT50703.txt,1970-12-07,Mr. Cardon,Assistant to the Board,,
NT50703.txt,1970-12-07,Mr. Coyne,Special Assistant to the Board,,
NT50703.txt,1970-12-07,Mr. O'Brien,Special Assistant to the Board,,
NT50703.txt,1970-12-07,Mr. Solomon,Director,,
NT50703.txt,1970-12-07,Mr. Hersey,Adviser,,
NT50703.txt,1970-12-07,Miss Ormsby and Miss Ryon of the Office,,,
NT50703.txt,1970-12-07,Mr. Cardon then commented on the status of pertinent legislation,,,
NT50704.txt,1970-12-08,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50704.txt,1970-12-08,Mr. Mitchell,,,
NT50704.txt,1970-12-08,Mr. Daane,,,
NT50704.txt,1970-12-08,Mr. Maisel,,,
NT50704.txt,1970-12-08,Mr. Brimmer,,,
NT50704.txt,1970-12-08,Mr. Sherrill,,,
NT50704.txt,1970-12-08,Mr. Holland,Secretary,,Secretary
NT50704.txt,1970-12-08,Mr. Kenyon,Deputy Secretary,,
NT50704.txt,1970-12-08,Mr. Leonard,Assistant Secretary,,
NT50704.txt,1970-12-08,Mr. Partee,Adviser to the Board and Director,,
NT50704.txt,1970-12-08,Mr. Solomon,Adviser to the Board and Director,,
NT50704.txt,1970-12-08,Mr. Hexter,Assistant to the Board,,
NT50704.txt,1970-12-08,Mr. Molony,Assistant to the Board,,
NT50704.txt,1970-12-08,Mr. Cardon,Assistant to the Board,,
NT50704.txt,1970-12-08,Mr. Coyne,Special Assistant to the Board,,
NT50704.txt,1970-12-08,Mr. O'Brien,Special Assistant to the Board,,
NT50704.txt,1970-12-08,Mr. 0'Connell,General Counsel,,
NT50704.txt,1970-12-08,Mr. Farrell,Director,,
NT50704.txt,1970-12-08,Mr. Solomon,Director,,
NT50704.txt,1970-12-08,Mr. Kakalec,Controller,,
NT50704.txt,1970-12-08,Mr. Sanders,Assistant General Counsel,,
NT50704.txt,1970-12-08,Mr. Noble,Assistant General Counsel,,
NT50704.txt,1970-12-08,Mrs. Heller,Adviser,,
NT50704.txt,1970-12-08,Mr. Axilrod,Associate Director,,
NT50704.txt,1970-12-08,Mr. Norwood,Adviser,,
NT50704.txt,1970-12-08,Mr. Gemmill,Associate Adviser,,
NT50704.txt,1970-12-08,Mr. Kiley,Associate Director,,
NT50704.txt,1970-12-08,Mr. Leavitt,Deputy Director,,
NT50704.txt,1970-12-08,Mr. Egertson,Assistant Director,,
NT50704.txt,1970-12-08,Mr. Lyon,Assistant Director,,
NT50704.txt,1970-12-08,Mrs. Semia,Technical Assistant,,
NT50705.txt,1970-12-10,Mr. Burns,Chairman,,Chairman
NT50705.txt,1970-12-10,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50705.txt,1970-12-10,Mr. Brimmer,,,
NT50705.txt,1970-12-10,Mr. Sherrill,,,
NT50705.txt,1970-12-10,Mr. Holland,Secretary,,Secretary
NT50705.txt,1970-12-10,Mr. Kenyon,Deputy Secretary,,
NT50705.txt,1970-12-10,Mr. Leonard,Assistant Secretary,,
NT50705.txt,1970-12-10,Mr. Partee,Adviser to the Board and Director,,
NT50705.txt,1970-12-10,Mr. Molony,Assistant to the Board,,
NT50705.txt,1970-12-10,Mr. Cardon,Assistant to the Board,,
NT50705.txt,1970-12-10,Mr. Coyne,Special Assistant to the Board,,
NT50705.txt,1970-12-10,Mr. O'Brien,Special Assistant to the Board,,
NT50705.txt,1970-12-10,Mr. Solomon,Director,,
NT50705.txt,1970-12-10,Mr. Noble,Assistant General Counsel,,
NT50705.txt,1970-12-10,Mrs. Heller,Adviser,,
NT50705.txt,1970-12-10,Mr. Axilrod,Associate Director,,
NT50705.txt,1970-12-10,Mr. Reynolds,Associate Director,,
NT50705.txt,1970-12-10,Mr. Kiley,Associate Director,,
NT50705.txt,1970-12-10,Mr. Leavitt,Deputy Director,,
NT50705.txt,1970-12-10,Mr. Egertson,Assistant Director,,
NT50705.txt,1970-12-10,Mr. Lyon,Assistant Director,,
NT50705.txt,1970-12-10,Mr. Smith,Assistant Director,,
NT50705.txt,1970-12-10,Mr. Metzger and Miss Wolcott of the Office,,,
NT50706.txt,1970-12-14,Mr. Burns,Chairman,,Chairman
NT50706.txt,1970-12-14,Mr. Robertson,Vice Chairman,,Vice Chairman
NT50706.txt,1970-12-14,Mr. Mitchell,,,
NT50706.txt,1970-12-14,Mr. Maisel,,,
NT50706.txt,1970-12-14,Mr. Brimmer,,,
NT50706.txt,1970-12-14,Mr. Holland,Secretary,,Secretary
NT50706.txt,1970-12-14,Mr. Kenyon,Deputy Secretary,,
NT50706.txt,1970-12-14,Mr. Broida,Assistant Secretary,,
NT50706.txt,1970-12-14,Mr. Bernard,Assistant Secretary,,
NT50706.txt,1970-12-14,Mr. Leonard,Assistant Secretary,,
NT50706.txt,1970-12-14,Mr. Partee,Adviser to the Board and Director,,
NT50706.txt,1970-12-14,Mr. Molony,Assistant to the Board,,
